plot,year,corner,scale,spcode
238,1998,1,1,kummstip
238,1998,2,1,kummstip
238,1998,3,10,kummstip
238,1998,4,1,kummstip
238,1998,1,0.01,kummstri
238,1998,2,0.1,kummstri
238,1998,3,0.01,kummstri
238,1998,4,10,kummstri
238,1998,4,10,lespvirg
238,1998,1,10,lythalat
238,1998,4,10,medilupu
238,1998,2,1,oxaldill
238,1998,1,0.1,oxalviol
238,1998,1,1,panivirg
238,1998,2,10,panivirg
238,1998,3,1,panivirg
238,1998,4,1,panivirg
238,1998,1,0.1,paspseta
238,1998,2,1,paspseta
238,1998,3,0.1,paspseta
238,1998,4,1,paspseta
238,1998,1,10,phalcaro
238,1998,NA,100,physpumi
238,1998,1,0.1,physvirg
238,1998,3,10,planvirg
238,1998,NA,100,poaprate
238,1998,1,0.1,polyvert
238,1998,3,10,polyvert
238,1998,2,10,raticolu
238,1998,4,10,raticolu
238,1998,4,10,rubuostr
238,1998,1,10,rudbhirt
238,1998,2,10,rudbhirt
238,1998,1,1,ruelhumi
238,1998,2,1,ruelhumi
238,1998,3,0.1,ruelhumi
238,1998,4,1,ruelhumi
238,1998,1,1,salvazur
238,1998,2,1,salvazur
238,1998,4,10,salvazur
238,1998,1,0.01,schiscop
238,1998,2,10,schiscop
238,1998,3,0.01,schiscop
238,1998,4,0.01,schiscop
238,1998,2,0.1,scirpend
238,1998,1,1,setaparv
238,1998,2,0.1,setaparv
238,1998,3,10,setaparv
238,1998,4,10,setaparv
238,1998,1,1,sorgnuta
238,1998,2,0.1,sorgnuta
238,1998,3,0.1,sorgnuta
238,1998,4,1,sorgnuta
238,1998,1,10,speriner
238,1998,4,10,speriner
238,1998,2,10,spheobtu
238,1998,1,1,sporcomp
238,1998,2,0.01,sporcomp
238,1998,3,10,sporcomp
238,1998,4,1,sporcomp
238,1998,1,10,stroleio
238,1998,2,1,stroleio
238,1998,3,1,stroleio
238,1998,4,10,stroleio
238,1998,1,1,stylbifl
238,1998,1,0.1,tridflav
238,1998,2,1,tridflav
238,1998,4,0.1,tridflav
238,1998,2,10,vernarka
238,1998,2,1,vernbald
238,1998,NA,100,vulpocto
244,1998,1,10,acalgrac
244,1998,2,0.01,acalgrac
244,1998,1,10,achimill
244,1998,2,10,achimill
244,1998,3,10,achimill
244,1998,4,10,achimill
244,1998,3,0.1,agrohyem
244,1998,4,10,agrohyem
244,1998,1,10,ambrbide
244,1998,3,0.01,ambrbide
244,1998,4,0.01,ambrbide
244,1998,1,0.1,ambrpsil
244,1998,2,1,ambrpsil
244,1998,3,1,ambrpsil
244,1998,4,1,ambrpsil
244,1998,3,10,amorcane
244,1998,1,10,amphdrac
244,1998,2,10,amphdrac
244,1998,3,10,amphdrac
244,1998,4,1,amphdrac
244,1998,1,1,andrgera
244,1998,2,0.1,andrgera
244,1998,3,0.01,andrgera
244,1998,1,10,arteludo
244,1998,1,10,asclviri
244,1998,2,0.1,asclviri
244,1998,3,0.1,asclviri
244,1998,4,10,asclviri
244,1998,2,10,asteeric
244,1998,3,10,baptaust
244,1998,4,10,buchdact
244,1998,4,10,callalca
244,1998,1,10,carebush
244,1998,3,10,carebush
244,1998,4,10,carebush
244,1998,4,10,careceph
244,1998,1,10,carefest
244,1998,2,1,carefest
244,1998,4,10,carefest
244,1998,1,10,caregrav
244,1998,2,10,caregrav
244,1998,3,1,caregrav
244,1998,4,10,caregrav
244,1998,NA,100,caremicr
244,1998,NA,100,cirsalti
244,1998,4,10,cirsundu
244,1998,1,1,conycana
244,1998,2,1,conycana
244,1998,3,0.01,conycana
244,1998,4,1,conycana
244,1998,1,1,cypeechi
244,1998,2,10,cypeechi
244,1998,3,10,cypeechi
244,1998,1,10,cypelupu
244,1998,3,10,cypelupu
244,1998,2,10,dalecand
244,1998,NA,100,dalepurp
244,1998,3,10,daucpusi
244,1998,4,10,daucpusi
244,1998,2,1,desmsess
244,1998,1,0.1,dicholig
244,1998,2,0.1,dicholig
244,1998,3,1,dicholig
244,1998,4,0.1,dicholig
244,1998,1,10,digicogn
244,1998,4,1,digicogn
244,1998,NA,100,elymcana
244,1998,1,10,elymvirg
244,1998,2,1,elymvirg
244,1998,3,10,elymvirg
244,1998,4,0.1,eragspec
244,1998,1,1,erigstri
244,1998,2,1,erigstri
244,1998,3,10,erigstri
244,1998,4,1,erigstri
244,1998,1,10,fimbpube
244,1998,2,1,fimbpube
244,1998,3,10,fimbpube
244,1998,NA,100,gamopurp
244,1998,1,10,hierlong
244,1998,3,0.1,hordpusi
244,1998,4,10,hordpusi
244,1998,1,10,juncinte
244,1998,4,10,juncinte
244,1998,NA,100,koelmacr
244,1998,1,10,kummstip
244,1998,2,0.1,kummstip
244,1998,3,10,kummstip
244,1998,4,1,kummstip
244,1998,1,0.01,kummstri
244,1998,2,1,kummstri
244,1998,3,0.01,kummstri
244,1998,4,10,kummstri
244,1998,3,1,lepivirg
244,1998,1,10,lespvirg
244,1998,NA,100,mimoquad
244,1998,1,1,oxaldill
244,1998,2,1,oxaldill
244,1998,3,1,oxaldill
244,1998,4,1,oxaldill
244,1998,1,1,panivirg
244,1998,2,1,panivirg
244,1998,3,10,panivirg
244,1998,4,0.1,panivirg
244,1998,1,0.01,paspseta
244,1998,2,0.1,paspseta
244,1998,3,1,paspseta
244,1998,4,10,paspseta
244,1998,2,10,physvirg
244,1998,NA,100,planvirg
244,1998,1,0.01,poaprate
244,1998,2,0.01,poaprate
244,1998,3,10,poaprate
244,1998,4,0.1,poaprate
244,1998,4,10,psortenu
244,1998,3,10,raticolu
244,1998,4,10,raticolu
244,1998,1,10,rubuostr
244,1998,1,10,rudbhirt
244,1998,2,10,rudbhirt
244,1998,1,10,ruelhumi
244,1998,2,0.1,ruelhumi
244,1998,3,1,ruelhumi
244,1998,4,1,ruelhumi
244,1998,NA,100,salvazur
244,1998,1,0.01,schiscop
244,1998,2,0.01,schiscop
244,1998,3,0.01,schiscop
244,1998,4,0.01,schiscop
244,1998,1,1,setaparv
244,1998,3,10,setaparv
244,1998,4,1,setaparv
244,1998,1,10,sisycamp
244,1998,2,1,solicana
244,1998,1,1,sorgnuta
244,1998,2,0.01,sorgnuta
244,1998,3,10,sorgnuta
244,1998,1,1,spheobtu
244,1998,1,0.01,sporcomp
244,1998,2,0.1,sporcomp
244,1998,3,0.1,sporcomp
244,1998,4,0.01,sporcomp
244,1998,1,1,stroleio
244,1998,2,1,stroleio
244,1998,3,10,stroleio
244,1998,4,1,stroleio
244,1998,1,0.1,tridflav
244,1998,2,1,tridflav
244,1998,3,0.1,tridflav
244,1998,4,10,tridflav
244,1998,1,10,unhel244
244,1998,4,10,veroarve
254,1998,2,0.1,acalvirg
254,1998,1,0.1,ambrarte
254,1998,2,10,ambrarte
254,1998,3,0.1,ambrarte
254,1998,4,0.01,ambrarte
254,1998,1,1,ambrbide
254,1998,2,0.1,ambrbide
254,1998,3,0.1,ambrbide
254,1998,4,0.1,ambrbide
254,1998,1,0.01,ambrpsil
254,1998,2,0.1,ambrpsil
254,1998,3,0.1,ambrpsil
254,1998,4,10,ambrpsil
254,1998,1,0.01,andrgera
254,1998,2,0.01,andrgera
254,1998,3,0.1,andrgera
254,1998,4,0.1,andrgera
254,1998,2,1,arispurp
254,1998,3,10,arteludo
254,1998,2,1,asteeric
254,1998,3,1,asteeric
254,1998,1,0.1,bothsacc
254,1998,2,0.01,bothsacc
254,1998,1,0.01,bromjapo
254,1998,2,1,bromjapo
254,1998,3,1,bromjapo
254,1998,4,0.1,bromjapo
254,1998,3,10,careanne
254,1998,1,0.1,carefest
254,1998,2,0.1,carefest
254,1998,3,0.01,carefest
254,1998,4,1,carefest
254,1998,1,10,caregrav
254,1998,2,10,caregrav
254,1998,1,10,caremicr
254,1998,2,1,caremicr
254,1998,3,0.1,caremicr
254,1998,4,0.01,caremicr
254,1998,1,1,cirsalti
254,1998,3,10,cirsalti
254,1998,4,10,cirsalti
254,1998,2,10,cirsundu
254,1998,2,1,cirsvulg
254,1998,1,10,conycana
254,1998,3,0.01,conycana
254,1998,1,0.1,cynodact
254,1998,1,10,cypeechi
254,1998,2,1,cypeechi
254,1998,3,10,cypeseti
254,1998,4,1,cypeseti
254,1998,2,1,dicholig
254,1998,1,0.1,eleomont
254,1998,2,1,eleomont
254,1998,3,0.01,eleomont
254,1998,4,0.01,eleomont
254,1998,1,1,elymcana
254,1998,1,10,elymvirg
254,1998,2,10,elymvirg
254,1998,3,1,elymvirg
254,1998,4,1,elymvirg
254,1998,1,0.1,erigphil
254,1998,3,1,erigphil
254,1998,4,10,erigphil
254,1998,1,0.01,erigstri
254,1998,2,1,erigstri
254,1998,2,10,fimbpube
254,1998,1,1,hordpusi
254,1998,2,0.1,hordpusi
254,1998,4,10,hordpusi
254,1998,1,1,juncinte
254,1998,2,1,juncinte
254,1998,3,1,juncinte
254,1998,4,10,juncinte
254,1998,2,10,juncmarg
254,1998,1,10,kummstip
254,1998,2,1,kummstip
254,1998,1,1,kummstri
254,1998,NA,100,medilupu
254,1998,1,0.1,oxaldill
254,1998,2,1,oxaldill
254,1998,3,10,oxaldill
254,1998,1,0.1,panivirg
254,1998,2,0.1,panivirg
254,1998,4,0.1,panivirg
254,1998,2,10,paspseta
254,1998,3,1,paspseta
254,1998,3,10,penstubi
254,1998,1,0.01,poaprate
254,1998,2,10,poaprate
254,1998,3,0.1,poaprate
254,1998,1,1,pyrrcaro
254,1998,2,10,ruelhumi
254,1998,1,1,rumecris
254,1998,3,1,rumecris
254,1998,4,10,rumecris
254,1998,1,0.1,schiscop
254,1998,2,0.01,schiscop
254,1998,4,10,schiscop
254,1998,2,10,scirpend
254,1998,3,1,scirpend
254,1998,4,1,scirpend
254,1998,2,1,setaparv
254,1998,3,10,setaparv
254,1998,4,10,setaparv
254,1998,3,1,solacaro
254,1998,4,10,solacaro
254,1998,1,1,sorgnuta
254,1998,2,0.1,sorgnuta
254,1998,1,0.01,sporcomp
254,1998,2,0.01,sporcomp
254,1998,3,0.1,sporcomp
254,1998,4,0.1,sporcomp
254,1998,2,10,stroleio
254,1998,1,10,symporbi
254,1998,3,1,tridflav
254,1998,2,1,unjun254
254,1998,3,10,unjun254
254,1998,4,1,unjun254
254,1998,4,10,verbsimp
254,1998,1,0.1,vernarka
254,1998,3,10,vernarka
254,1998,4,1,vernarka
254,1998,1,10,vernbald
254,1998,2,0.1,vernbald
254,1998,3,1,vernbald
254,1998,4,0.01,vernbald
254,1998,NA,100,xantstru
259,1998,3,10,acalgrac
259,1998,1,10,achimill
259,1998,2,10,achimill
259,1998,3,1,achimill
259,1998,4,10,achimill
259,1998,1,1,agrohyem
259,1998,2,10,agrohyem
259,1998,3,0.1,agrohyem
259,1998,4,10,agrohyem
259,1998,1,0.01,ambrpsil
259,1998,2,1,ambrpsil
259,1998,3,10,ambrpsil
259,1998,4,0.01,ambrpsil
259,1998,1,1,amorcane
259,1998,1,1,amphdrac
259,1998,2,1,amphdrac
259,1998,3,10,amphdrac
259,1998,4,10,amphdrac
259,1998,1,0.01,andrgera
259,1998,3,0.01,andrgera
259,1998,4,0.1,andrgera
259,1998,1,10,andrvirg
259,1998,2,10,andrvirg
259,1998,3,10,andrvirg
259,1998,4,0.01,andrvirg
259,1998,1,1,arteludo
259,1998,2,10,arteludo
259,1998,3,10,arteludo
259,1998,4,0.1,arteludo
259,1998,1,10,asclviri
259,1998,2,10,asclviri
259,1998,3,1,asclviri
259,1998,4,0.1,asclviri
259,1998,1,10,asteeric
259,1998,2,10,asteeric
259,1998,3,1,asteeric
259,1998,4,1,asteeric
259,1998,3,1,astrcras
259,1998,3,10,baptaust
259,1998,4,0.1,baptaust
259,1998,1,10,bothsacc
259,1998,3,10,bothsacc
259,1998,4,10,bothsacc
259,1998,2,1,boutcurt
259,1998,3,0.01,boutcurt
259,1998,4,10,boutcurt
259,1998,1,1,briceupa
259,1998,2,10,briceupa
259,1998,3,10,briceupa
259,1998,4,10,briceupa
259,1998,1,1,bromjapo
259,1998,2,1,bromjapo
259,1998,1,1,buchdact
259,1998,4,10,buchdact
259,1998,3,10,careceph
259,1998,3,0.01,carefest
259,1998,1,10,caregrav
259,1998,2,10,caregrav
259,1998,3,1,caregrav
259,1998,1,10,caremicr
259,1998,4,10,caremicr
259,1998,2,1,chamnuta
259,1998,2,1,cirsundu
259,1998,3,10,cirsundu
259,1998,3,10,conycana
259,1998,2,10,crotmona
259,1998,1,1,cypelupu
259,1998,2,1,cypelupu
259,1998,1,0.1,dicholig
259,1998,2,0.1,dicholig
259,1998,3,0.1,dicholig
259,1998,4,0.01,dicholig
259,1998,1,10,digicogn
259,1998,2,0.1,digicogn
259,1998,3,1,digicogn
259,1998,1,10,elymvirg
259,1998,2,10,elymvirg
259,1998,3,10,elymvirg
259,1998,4,1,elymvirg
259,1998,1,0.1,eragspec
259,1998,2,0.1,eragspec
259,1998,3,0.1,eragspec
259,1998,4,10,eragspec
259,1998,1,1,erigstri
259,1998,2,0.1,erigstri
259,1998,1,1,hordpusi
259,1998,1,10,kummstip
259,1998,2,0.1,kummstip
259,1998,3,0.01,kummstip
259,1998,4,0.01,kummstip
259,1998,1,10,lespproc
259,1998,2,1,lithinci
259,1998,4,1,lithinci
259,1998,3,1,medilupu
259,1998,2,1,monafist
259,1998,3,10,monafist
259,1998,1,0.1,oxaldill
259,1998,2,1,oxaldill
259,1998,3,10,oxaldill
259,1998,4,1,oxaldill
259,1998,2,0.01,panivirg
259,1998,3,0.1,panivirg
259,1998,4,1,panivirg
259,1998,3,10,paspseta
259,1998,1,10,physpumi
259,1998,4,1,physpumi
259,1998,NA,100,physvirg
259,1998,3,0.01,poaprate
259,1998,4,1,poaprate
259,1998,4,1,polyvert
259,1998,1,10,psortenu
259,1998,2,10,psortenu
259,1998,4,10,raticolu
259,1998,3,10,ruelhumi
259,1998,4,10,ruelhumi
259,1998,1,10,salvazur
259,1998,2,0.1,salvazur
259,1998,3,0.1,salvazur
259,1998,4,0.1,salvazur
259,1998,1,0.01,schiscop
259,1998,2,0.01,schiscop
259,1998,3,1,schiscop
259,1998,1,0.01,setaparv
259,1998,4,1,setaparv
259,1998,2,1,solacaro
259,1998,1,0.1,sorgnuta
259,1998,2,1,sorgnuta
259,1998,3,10,sorgnuta
259,1998,4,0.1,sorgnuta
259,1998,1,1,sporcomp
259,1998,2,0.1,sporcomp
259,1998,3,0.01,sporcomp
259,1998,4,1,sporcomp
259,1998,1,0.1,stroleio
259,1998,2,1,stroleio
259,1998,3,1,stroleio
259,1998,4,1,stroleio
259,1998,1,1,tragbeto
259,1998,2,1,tragbeto
259,1998,1,10,tridflav
259,1998,2,1,trioperf
259,1998,NA,100,vernarka
259,1998,2,1,vernbald
303,1998,4,0.1,acalgrac
303,1998,1,10,acalvirg
303,1998,2,10,acalvirg
303,1998,1,10,achimill
303,1998,2,10,achimill
303,1998,3,1,achimill
303,1998,4,1,achimill
303,1998,1,10,agrohyem
303,1998,2,10,agrohyem
303,1998,3,1,agrohyem
303,1998,4,10,agrohyem
303,1998,4,1,ambrbide
303,1998,1,0.1,ambrpsil
303,1998,2,10,ambrpsil
303,1998,3,0.01,ambrpsil
303,1998,4,0.1,ambrpsil
303,1998,2,10,amorcane
303,1998,3,0.01,amphdrac
303,1998,1,1,andrgera
303,1998,2,0.01,andrgera
303,1998,3,1,andrgera
303,1998,4,0.01,andrgera
303,1998,1,10,antenegl
303,1998,2,10,antenegl
303,1998,NA,100,apoccann
303,1998,2,10,arnoplan
303,1998,3,1,arteludo
303,1998,1,10,asclviri
303,1998,2,1,asclviri
303,1998,3,10,asclviri
303,1998,4,10,asclviri
303,1998,1,10,asteeric
303,1998,2,0.1,asteeric
303,1998,3,10,asteeric
303,1998,4,0.1,asteeric
303,1998,1,0.1,asteoole
303,1998,2,1,asteoole
303,1998,3,1,asteoole
303,1998,4,1,asteoole
303,1998,1,10,astepate
303,1998,2,0.01,astepate
303,1998,3,1,astepate
303,1998,4,1,astepate
303,1998,NA,100,astrnutt
303,1998,3,10,baptbrac
303,1998,4,10,baptbrac
303,1998,3,10,briceupa
303,1998,2,10,callalca
303,1998,4,10,callalca
303,1998,4,10,carebush
303,1998,2,0.01,carefest
303,1998,1,1,caregrav
303,1998,3,1,caremicr
303,1998,4,10,caremicr
303,1998,2,1,chamfasc
303,1998,1,10,cirsalti
303,1998,1,10,conycana
303,1998,NA,100,cypeechi
303,1998,1,10,cypelupu
303,1998,2,10,cypelupu
303,1998,3,1,cypelupu
303,1998,4,10,cypelupu
303,1998,3,1,dalecand
303,1998,4,10,dalecand
303,1998,NA,100,desmills
303,1998,1,10,desmsess
303,1998,2,0.1,desmsess
303,1998,3,0.1,desmsess
303,1998,4,10,desmsess
303,1998,2,10,dichacum
303,1998,4,1,dichacum
303,1998,1,0.1,dicholig
303,1998,2,0.01,dicholig
303,1998,3,0.01,dicholig
303,1998,4,0.1,dicholig
303,1998,NA,100,dichspha
303,1998,1,0.1,elymvirg
303,1998,4,10,elymvirg
303,1998,2,10,eragspec
303,1998,2,1,erigstri
303,1998,3,10,erigstri
303,1998,2,0.01,fimbpube
303,1998,3,0.1,fimbpube
303,1998,4,1,fimbpube
303,1998,1,0.1,fragvirg
303,1998,2,1,fragvirg
303,1998,3,0.01,fragvirg
303,1998,4,1,fragvirg
303,1998,1,10,unkngaur
303,1998,2,1,unkngaur
303,1998,3,1,unkngaur
303,1998,4,10,unkngaur
303,1998,3,10,helimoll
303,1998,4,10,helimoll
303,1998,1,10,hierlong
303,1998,3,1,hierlong
303,1998,4,10,hierlong
303,1998,2,1,kummstip
303,1998,4,10,kummstip
303,1998,2,10,kummstri
303,1998,3,1,kummstri
303,1998,4,1,kummstri
303,1998,3,1,lepivirg
303,1998,4,10,lepivirg
303,1998,4,1,lespvirg
303,1998,1,1,linusulc
303,1998,2,10,linusulc
303,1998,3,0.1,linusulc
303,1998,4,0.1,linusulc
303,1998,1,10,lithinci
303,1998,2,10,lithinci
303,1998,3,1,lithinci
303,1998,2,10,mimoquad
303,1998,3,10,mimoquad
303,1998,4,10,mimoquad
303,1998,1,0.1,monafist
303,1998,2,0.1,monafist
303,1998,3,0.1,monafist
303,1998,4,0.01,monafist
303,1998,1,0.01,oxaldill
303,1998,2,1,oxaldill
303,1998,3,0.1,oxaldill
303,1998,4,0.01,oxaldill
303,1998,1,0.1,oxalviol
303,1998,3,1,oxalviol
303,1998,4,1,oxalviol
303,1998,1,10,panivirg
303,1998,2,1,paspseta
303,1998,1,1,physvirg
303,1998,2,10,physvirg
303,1998,NA,100,planaris
303,1998,1,10,planvirg
303,1998,1,0.01,poaprate
303,1998,2,10,poaprate
303,1998,4,10,poaprate
303,1998,2,1,polyvert
303,1998,3,10,polyvert
303,1998,1,10,psortenu
303,1998,2,10,psortenu
303,1998,1,10,raticolu
303,1998,2,1,raticolu
303,1998,3,10,raticolu
303,1998,4,1,raticolu
303,1998,1,10,rubuostr
303,1998,4,1,rubuostr
303,1998,2,10,rudbhirt
303,1998,1,0.1,ruelhumi
303,1998,2,1,ruelhumi
303,1998,3,0.01,ruelhumi
303,1998,4,1,ruelhumi
303,1998,1,10,salvazur
303,1998,2,0.1,salvazur
303,1998,3,1,salvazur
303,1998,1,0.01,schiscop
303,1998,2,0.1,schiscop
303,1998,3,0.01,schiscop
303,1998,4,0.01,schiscop
303,1998,3,10,scutparv
303,1998,1,1,setaparv
303,1998,2,10,setaparv
303,1998,3,0.1,setaparv
303,1998,4,0.1,setaparv
303,1998,3,1,sisycamp
303,1998,1,0.1,solicana
303,1998,2,0.01,solicana
303,1998,3,0.01,solicana
303,1998,1,0.01,sorgnuta
303,1998,2,0.1,sorgnuta
303,1998,3,0.01,sorgnuta
303,1998,4,1,sorgnuta
303,1998,1,10,spheobtu
303,1998,2,10,spheobtu
303,1998,1,0.01,sporcomp
303,1998,2,0.1,sporcomp
303,1998,3,1,sporcomp
303,1998,4,1,sporcomp
303,1998,1,1,stroleio
303,1998,2,1,stroleio
303,1998,1,1,stylbifl
303,1998,2,1,stylbifl
303,1998,3,0.01,stylbifl
303,1998,4,1,stylbifl
303,1998,NA,100,symporbi
303,1998,4,10,tridflav
303,1998,1,10,vernbald
307,1998,1,1,acalgrac
307,1998,2,10,achimill
307,1998,3,1,achimill
307,1998,4,10,achimill
307,1998,1,1,agrohyem
307,1998,2,10,agrohyem
307,1998,3,0.1,agrohyem
307,1998,4,1,agrohyem
307,1998,2,10,allicana
307,1998,1,0.01,ambrbide
307,1998,2,0.01,ambrbide
307,1998,3,0.01,ambrbide
307,1998,4,0.1,ambrbide
307,1998,1,10,ambrpsil
307,1998,2,10,ambrpsil
307,1998,3,0.1,ambrpsil
307,1998,4,10,ambrpsil
307,1998,1,1,amphdrac
307,1998,1,0.01,andrgera
307,1998,2,0.01,andrgera
307,1998,3,10,andrgera
307,1998,4,0.01,andrgera
307,1998,3,1,andrvirg
307,1998,1,10,asclviri
307,1998,2,1,asclviri
307,1998,3,0.1,asclviri
307,1998,4,1,asclviri
307,1998,1,1,asteeric
307,1998,2,1,asteeric
307,1998,3,10,asteeric
307,1998,4,1,asteeric
307,1998,1,1,asteoole
307,1998,2,10,asteoole
307,1998,3,1,asteoole
307,1998,4,10,asteoole
307,1998,4,1,baptaust
307,1998,1,0.01,bothsacc
307,1998,2,0.01,bothsacc
307,1998,3,0.1,bothsacc
307,1998,4,10,bothsacc
307,1998,2,10,boutcurt
307,1998,3,0.1,boutcurt
307,1998,3,10,bromjapo
307,1998,2,1,careceph
307,1998,1,0.01,carefest
307,1998,2,10,carefest
307,1998,3,1,carefest
307,1998,4,1,carefest
307,1998,1,10,caregrav
307,1998,2,1,caregrav
307,1998,3,1,caregrav
307,1998,4,1,caregrav
307,1998,2,0.01,caremicr
307,1998,1,1,chamfasc
307,1998,3,1,chamfasc
307,1998,4,1,chamfasc
307,1998,4,1,cirsalti
307,1998,3,1,crotglan
307,1998,4,1,crotglan
307,1998,2,1,cuscpent
307,1998,2,10,cynodact
307,1998,1,10,cypeechi
307,1998,2,10,cypeechi
307,1998,1,10,cypelupu
307,1998,2,1,cypelupu
307,1998,3,0.1,cypelupu
307,1998,4,10,cypelupu
307,1998,3,10,cypeseti
307,1998,NA,100,desmsess
307,1998,3,1,dichacum
307,1998,2,1,dicholig
307,1998,4,1,dicholig
307,1998,2,10,digicogn
307,1998,3,0.01,digicogn
307,1998,4,1,digisang
307,1998,3,10,eleomont
307,1998,3,10,elymcana
307,1998,3,1,eragspec
307,1998,4,10,erigphil
307,1998,3,1,erigstri
307,1998,1,1,fimbpube
307,1998,3,0.01,fimbpube
307,1998,4,10,fimbpube
307,1998,2,10,gamopurp
307,1998,3,1,hedehisp
307,1998,1,10,hordpusi
307,1998,2,10,hordpusi
307,1998,3,0.1,hordpusi
307,1998,4,10,hordpusi
307,1998,1,1,juncinte
307,1998,2,10,juncinte
307,1998,3,0.1,juncinte
307,1998,4,10,juncinte
307,1998,NA,100,junctorr
307,1998,3,10,krigcesp
307,1998,3,1,kummstip
307,1998,4,10,kummstip
307,1998,2,1,kummstri
307,1998,3,10,kummstri
307,1998,4,10,kummstri
307,1998,1,1,lepivirg
307,1998,2,10,lepivirg
307,1998,3,1,lepivirg
307,1998,4,1,lepivirg
307,1998,1,0.01,oxaldill
307,1998,2,1,oxaldill
307,1998,3,10,oxaldill
307,1998,4,1,oxaldill
307,1998,1,0.01,oxalviol
307,1998,2,10,oxalviol
307,1998,4,10,oxalviol
307,1998,1,0.01,paniance
307,1998,2,0.1,paniance
307,1998,4,0.1,paniance
307,1998,1,1,panivirg
307,1998,2,10,panivirg
307,1998,4,0.1,panivirg
307,1998,1,1,paspseta
307,1998,2,0.01,paspseta
307,1998,3,0.1,paspseta
307,1998,4,1,paspseta
307,1998,2,10,phalcaro
307,1998,2,10,planaris
307,1998,3,0.1,planaris
307,1998,4,10,planaris
307,1998,1,0.01,planvirg
307,1998,2,1,planvirg
307,1998,3,1,planvirg
307,1998,4,1,planvirg
307,1998,NA,100,poaprate
307,1998,3,1,polyvert
307,1998,3,1,pyrrcaro
307,1998,2,10,raticolu
307,1998,3,10,raticolu
307,1998,1,10,rudbhirt
307,1998,2,1,rudbhirt
307,1998,3,0.01,rudbhirt
307,1998,4,1,rudbhirt
307,1998,1,1,ruelhumi
307,1998,2,0.1,ruelhumi
307,1998,3,0.1,ruelhumi
307,1998,4,0.01,ruelhumi
307,1998,1,10,rumecris
307,1998,2,10,rumecris
307,1998,4,10,rumecris
307,1998,1,0.1,schiscop
307,1998,2,1,schiscop
307,1998,3,10,schiscop
307,1998,4,10,schiscop
307,1998,2,0.1,setaparv
307,1998,3,1,setaparv
307,1998,1,0.01,sorgnuta
307,1998,3,10,sorgnuta
307,1998,4,1,sorgnuta
307,1998,1,1,spheobtu
307,1998,2,10,spheobtu
307,1998,3,1,spheobtu
307,1998,4,10,spheobtu
307,1998,1,0.01,sporcomp
307,1998,2,0.01,sporcomp
307,1998,3,0.1,sporcomp
307,1998,4,1,sporcomp
307,1998,3,1,stroleio
307,1998,4,10,stroleio
307,1998,3,1,stylbifl
307,1998,4,10,stylbifl
307,1998,2,0.1,tridflav
307,1998,3,1,tridflav
307,1998,4,10,tridflav
307,1998,3,10,unopd307
307,1998,3,10,vulpocto
307,1998,4,10,vulpocto
308,1998,1,0.1,acalvirg
308,1998,2,0.1,acalvirg
308,1998,3,1,acalvirg
308,1998,4,10,acalvirg
308,1998,1,1,ambrarte
308,1998,4,10,ambrarte
308,1998,1,0.1,ambrpsil
308,1998,2,0.01,ambrpsil
308,1998,3,0.01,ambrpsil
308,1998,4,0.01,ambrpsil
308,1998,1,0.1,andrgera
308,1998,2,0.1,andrgera
308,1998,3,0.01,andrgera
308,1998,4,0.01,andrgera
308,1998,3,0.1,arteludo
308,1998,4,1,arteludo
308,1998,1,10,asclviri
308,1998,2,1,asclviri
308,1998,3,10,asclviri
308,1998,1,0.01,asteeric
308,1998,2,1,asteeric
308,1998,3,0.01,asteeric
308,1998,4,0.01,asteeric
308,1998,2,10,baptalba
308,1998,NA,100,baptbrac
308,1998,1,10,carefest
308,1998,4,1,carefest
308,1998,4,1,caremicr
308,1998,3,10,chaetain
308,1998,1,1,chamnuta
308,1998,2,10,chamnuta
308,1998,4,10,chamnuta
308,1998,1,1,cirsalti
308,1998,2,1,cirsalti
308,1998,3,1,cirsalti
308,1998,4,10,cirsalti
308,1998,1,10,crotmona
308,1998,1,10,desmills
308,1998,1,1,dicholig
308,1998,2,0.1,dicholig
308,1998,3,1,dicholig
308,1998,4,0.1,dicholig
308,1998,4,10,elymcana
308,1998,1,10,elymvirg
308,1998,2,1,elymvirg
308,1998,3,1,elymvirg
308,1998,2,10,erigphil
308,1998,3,0.1,erigphil
308,1998,2,1,grinlanc
308,1998,3,0.1,grinlanc
308,1998,2,0.01,helihirs
308,1998,3,10,helihirs
308,1998,3,0.1,juncinte
308,1998,1,0.1,kummstip
308,1998,2,0.1,kummstip
308,1998,3,0.1,kummstip
308,1998,4,1,kummstip
308,1998,1,0.1,lespproc
308,1998,2,1,lespproc
308,1998,3,0.01,lespproc
308,1998,4,1,lespproc
308,1998,3,10,medilupu
308,1998,2,10,melioffi
308,1998,4,10,melioffi
308,1998,4,10,monafist
308,1998,1,0.1,oenospec
308,1998,2,10,oenospec
308,1998,2,10,oxaldill
308,1998,3,1,oxaldill
308,1998,4,1,oxaldill
308,1998,NA,100,paniance
308,1998,1,1,panivirg
308,1998,2,0.1,panivirg
308,1998,3,1,panivirg
308,1998,4,10,panivirg
308,1998,1,1,physpumi
308,1998,3,10,physpumi
308,1998,4,1,physpumi
308,1998,1,0.1,physvirg
308,1998,2,1,physvirg
308,1998,3,0.01,physvirg
308,1998,1,0.1,psortenu
308,1998,2,1,psortenu
